time,open,high,low,close,volume,ticker
2023-06-08,9640,9790,9290,9290,544400,ELC
2023-06-09,9290,9430,9140,9360,415700,ELC
2023-06-12,9360,9710,9360,9640,469200,ELC
2023-06-13,9750,9790,9610,9640,321100,ELC
2023-06-14,9640,9710,9430,9540,307400,ELC
2023-06-15,9540,9570,9390,9540,184100,ELC
2023-06-16,9540,9540,9360,9360,407300,ELC
2023-06-19,9500,9500,9290,9430,150400,ELC
2023-06-20,9290,9540,9290,9430,128300,ELC
2023-06-21,9430,9570,9390,9540,301700,ELC
2023-06-22,9640,9680,9540,9570,282900,ELC
2023-06-23,9540,9640,9430,9640,208500,ELC
2023-06-26,9570,9930,9500,9930,424100,ELC
2023-06-27,9960,9960,9790,9790,300600,ELC
2023-06-28,9750,9890,9710,9820,244500,ELC
2023-06-29,9790,9860,9570,9610,307500,ELC
2023-06-30,9610,9710,9460,9610,81800,ELC
2023-07-03,9610,9680,9500,9500,141000,ELC
2023-07-04,9640,9640,9460,9540,206300,ELC
2023-07-05,9570,9930,9570,9860,704000,ELC
2023-07-06,9860,10070,9860,9930,858800,ELC
2023-07-07,10000,10000,9820,9930,310700,ELC
2023-07-10,10000,10180,9930,10180,632900,ELC
2023-07-11,10320,10540,10180,10540,974600,ELC
2023-07-12,10540,10570,10360,10430,452200,ELC
2023-07-13,10430,10790,10360,10790,705800,ELC
2023-07-14,10860,10960,10710,10960,711000,ELC
2023-07-17,10960,11110,10890,10960,499500,ELC
2023-07-18,10930,11000,10820,10860,369400,ELC
2023-07-19,10930,10930,10680,10710,270500,ELC
2023-07-20,10710,10710,10500,10640,279600,ELC
2023-07-21,10640,11000,10640,10930,586100,ELC
2023-07-24,10930,11070,10860,10890,313200,ELC
2023-07-25,10930,11000,10710,10890,265600,ELC
2023-07-26,11000,11000,10640,10680,367600,ELC
2023-07-27,10790,10790,10570,10790,300400,ELC
2023-07-28,10790,11070,10750,11070,592200,ELC
2023-07-31,11210,11820,11180,11820,1139500,ELC
2023-08-01,11930,12430,11930,12290,948200,ELC
2023-08-02,12290,12500,12040,12500,1538500,ELC
2023-08-03,12710,12860,12500,12860,586400,ELC
2023-08-04,12860,13710,12860,13710,566100,ELC
2023-08-07,13710,13930,13290,13500,418400,ELC
2023-08-08,13500,14000,13500,14000,467400,ELC
2023-08-09,14250,14640,14070,14640,609800,ELC
2023-08-10,14360,14640,14110,14290,440100,ELC
2023-08-11,14210,14680,14140,14680,610600,ELC
2023-08-14,14790,14890,14290,14860,396700,ELC
2023-08-15,14960,14960,14710,14930,215300,ELC
2023-08-16,14640,15070,14360,15040,343500,ELC
2023-08-17,15000,15070,14710,15040,378800,ELC
2023-08-18,15040,15500,14790,15140,661600,ELC
2023-08-21,15000,15860,15000,15750,497800,ELC
2023-08-22,15710,16820,15710,16820,724100,ELC
2023-08-23,16860,17820,16860,17710,624600,ELC
2023-08-24,17860,17860,17000,17790,627800,ELC
2023-08-25,17640,17680,17210,17250,281100,ELC
2023-08-28,17360,17500,17070,17500,326100,ELC
2023-08-29,17570,17710,17210,17210,228500,ELC
2023-08-30,17460,17640,17140,17640,375300,ELC
2023-08-31,17890,18290,17860,18040,398500,ELC
2023-09-05,18180,18180,17320,17790,344700,ELC
2023-09-06,17750,17790,17140,17360,453100,ELC
2023-09-07,17540,17540,16500,16710,748400,ELC
2023-09-08,16790,17210,16710,17180,497800,ELC
2023-09-11,17250,17640,16820,17180,362400,ELC
2023-09-12,17290,17430,16860,17430,340600,ELC
2023-09-13,18140,18140,17430,17960,600700,ELC
2023-09-14,17960,18070,17390,17820,344800,ELC
2023-09-15,17790,17790,17210,17460,288600,ELC
2023-09-18,16860,17140,16570,17140,278100,ELC
2023-09-19,17140,17140,16640,17140,79600,ELC
2023-09-20,17360,17570,16860,17210,195400,ELC
2023-09-21,17210,17210,16860,17040,168200,ELC
2023-09-22,16750,17110,16500,16570,268200,ELC
2023-09-25,16500,16500,15640,15930,384200,ELC
2023-09-26,15430,16070,15430,15960,147700,ELC
2023-09-27,15820,16640,15570,16640,169400,ELC
2023-09-28,16430,16710,15930,16500,149400,ELC
2023-09-29,16000,16710,16000,16610,73000,ELC
2023-10-02,16610,16710,16250,16710,62400,ELC
2023-10-03,16210,16570,15860,16290,124000,ELC
2023-10-04,16000,16360,15790,16290,92200,ELC
2023-10-05,16290,16430,15790,16250,107500,ELC
2023-10-06,16210,16360,15790,16360,99400,ELC
2023-10-09,16360,16430,16070,16250,242100,ELC
2023-10-10,16290,16390,16210,16390,209900,ELC
2023-10-11,16390,17540,16390,17540,1009000,ELC
2023-10-12,17860,18460,17640,18000,533200,ELC
2023-10-13,18000,18070,17290,17930,358400,ELC
2023-10-16,17930,18500,17930,18290,596900,ELC
2023-10-17,18430,18430,17040,17040,434200,ELC
2023-10-18,18210,18210,15860,16930,702400,ELC
2023-10-19,16430,16570,15860,16570,345400,ELC
2023-10-20,16070,16790,16070,16790,170900,ELC
2023-10-23,16430,16500,16000,16360,142100,ELC
2023-10-24,15930,16430,15930,16390,71200,ELC
2023-10-25,16460,16710,16070,16210,160000,ELC
2023-10-26,15890,15930,15110,15110,327300,ELC
2023-10-27,15110,15320,14070,15110,146100,ELC
2023-10-30,14360,15000,14070,14070,240600,ELC
2023-10-31,14070,14210,13570,14070,232900,ELC
2023-11-01,14000,15040,13930,15040,194100,ELC
2023-11-02,15360,16070,15140,16070,172500,ELC
2023-11-03,16640,16640,15890,16430,219100,ELC
2023-11-06,16390,16680,16250,16680,181200,ELC
2023-11-07,16680,16790,16430,16710,142900,ELC
2023-11-08,16710,17210,16540,17140,224500,ELC
2023-11-09,17140,17430,16790,17140,403000,ELC
2023-11-10,16790,17140,16790,16930,120100,ELC
2023-11-13,16570,16930,16430,16640,161500,ELC
2023-11-14,16640,16860,16430,16680,108200,ELC
2023-11-15,16790,17070,16640,16680,149500,ELC
2023-11-16,16710,17820,16610,17820,943300,ELC
2023-11-17,18000,18180,17570,17860,528700,ELC
2023-11-20,17790,19110,17540,18820,990800,ELC
2023-11-21,18930,18960,18610,18860,526700,ELC
2023-11-22,18960,19790,18960,19500,878100,ELC
2023-11-23,19790,19790,18140,18140,727800,ELC
2023-11-24,18140,18430,17360,18430,1285100,ELC
2023-11-27,18640,19290,18460,18710,765500,ELC
2023-11-28,18750,18750,18070,18610,559400,ELC
2023-11-29,18640,18680,18070,18320,644800,ELC
2023-11-30,18430,18820,18430,18640,801000,ELC
2023-12-01,18610,18610,18070,18390,524600,ELC
2023-12-04,18290,18500,18210,18360,1052700,ELC
2023-12-05,18460,18460,18290,18320,939200,ELC
2023-12-06,19000,19550,18750,19550,1172700,ELC
2023-12-07,19800,19800,19050,19600,832800,ELC
2023-12-08,19900,20000,19350,19500,483700,ELC
2023-12-11,19800,19800,19250,19350,283900,ELC
2023-12-12,19400,19550,19100,19350,335700,ELC
2023-12-13,19400,19400,18800,18900,667200,ELC
2023-12-14,19000,19400,18850,19150,487200,ELC
2023-12-15,19000,19250,18800,18800,291600,ELC
2023-12-18,19000,19000,18650,18650,294800,ELC
2023-12-19,18600,18900,18500,18750,198700,ELC
2023-12-20,18750,19100,18750,18950,222600,ELC
2023-12-21,18950,19000,18700,19000,150900,ELC
2023-12-22,19200,19950,19200,19700,792800,ELC
2023-12-25,19750,19900,19600,19900,395200,ELC
2023-12-26,20000,21000,20000,20700,736400,ELC
2023-12-27,20950,20950,20250,20550,669500,ELC
2023-12-28,20450,20850,20400,20450,474400,ELC
2023-12-29,20450,20850,20450,20850,619700,ELC
2024-01-02,20800,21000,20700,20850,395800,ELC
2024-01-03,20850,21550,20600,21250,747800,ELC
2024-01-04,21500,21600,21100,21100,518300,ELC
2024-01-05,21250,21250,20500,20950,548900,ELC
2024-01-08,21000,21000,20800,20900,507700,ELC
2024-01-09,20750,20900,20650,20800,253200,ELC
2024-01-10,20800,20800,20450,20500,308800,ELC
2024-01-11,20500,20800,20400,20750,214500,ELC
2024-01-12,20700,20700,19600,19600,538900,ELC
2024-01-15,19600,20000,18900,19000,774900,ELC
2024-01-16,18850,19300,18850,19100,486000,ELC
2024-01-17,19400,19850,19100,19100,403900,ELC
2024-01-18,19100,19350,19000,19350,757500,ELC
2024-01-19,19400,19500,19050,19300,525400,ELC
2024-01-22,19200,19300,19000,19050,1091000,ELC
2024-01-23,19050,19200,19000,19050,297300,ELC
2024-01-24,19000,19400,19000,19150,450100,ELC
2024-01-25,19150,19350,19050,19100,367000,ELC
2024-01-26,19200,19400,19100,19400,485400,ELC
2024-01-29,19500,20700,19500,20100,988700,ELC
2024-01-30,20250,20300,20050,20200,592700,ELC
2024-01-31,20500,20800,20200,20250,901300,ELC
2024-02-01,20300,21650,20300,21650,2705300,ELC
2024-02-02,22100,22100,21500,21700,600400,ELC
2024-02-05,21750,22700,21700,21850,1077900,ELC
2024-02-06,21850,21850,21500,21750,566300,ELC
2024-02-07,21650,22200,21600,21850,749400,ELC
2024-02-15,21900,22000,21550,21550,412400,ELC
2024-02-16,21700,22050,21500,21700,684600,ELC
2024-02-19,21600,21700,21450,21550,485400,ELC
2024-02-20,21500,21600,21050,21150,932700,ELC
2024-02-21,21200,21950,21200,21500,563900,ELC
2024-02-22,21500,21700,21400,21400,382000,ELC
2024-02-23,21400,21600,20200,20900,710100,ELC
2024-02-26,20900,21600,20500,21600,526500,ELC
2024-02-27,21900,22600,21700,22350,2129400,ELC
2024-02-28,22550,22550,21850,22200,624400,ELC
2024-02-29,22200,22400,21600,21700,833400,ELC
2024-03-01,21700,22900,21500,22600,1386300,ELC
